"date","team1","team1Text","team2","team2Text","venue","IdCupSeason","CupName","team1Score","team2Score","statText","resText","team1PenScore","team2PenScore"
"20120303","SKN","St. Kitts and Nevis","ATG","Antigua and Barbuda","Basseterre, Saint Kitts and Nevis","2000010101","Friendly",1,0,"","1-0",,
"20120321","JAM","Jamaica","CRC","Costa Rica","Kingston, Jamaica","2000010101","Friendly",0,0,"","0-0",,
"20120321","CHI","Chile","PER","Peru","Arica, Chile","2000010101","Friendly",3,1,"","3-1",,
"20120329","EGY","Egypt","UGA","Uganda","Omdurman, Sudan","2000010101","Friendly",2,1,"","2-1",,
"20120330","VIN","St. Vincent / Grenadines","ATG","Antigua and Barbuda","Kingstown, United States Of America","2000010101","Friendly",1,0,"","1-0",,
"20120331","EGY","Egypt","CHA","Chad","Omdurman, Sudan","2000010101","Friendly",4,0,"","4-0",,
"20120401","VIN","St. Vincent / Grenadines","ATG","Antigua and Barbuda","Arnos Vale, Saint Vincent and the Grenadines","2000010101","Friendly",1,2,"","1-2",,
"20120411","PER","Peru","CHI","Chile","Tacna, Peru","2000010101","Friendly",0,3,"","0-3",,
"20120411","CRC","Costa Rica","HON","Honduras","San Jose, Costa Rica","2000010101","Friendly",1,1,"","1-1",,
"20120412","EGY","Egypt","NGA","Nigeria","Dubai, United Arab Emirates","2000010101","Friendly",3,2,"","3-2",,
"20120415","EGY","Egypt","MTN","Mauritania","Dubai, United Arab Emirates","2000010101","Friendly",3,0,"","3-0",,
"20120417","EGY","Egypt","IRQ","Iraq","Dubai, United Arab Emirates","2000010101","Friendly",0,0,"","0-0",,
"20120425","GUA","Guatemala","PAR","Paraguay","Guatemala City, Guatemala","2000010101","Friendly",0,1,"","0-1",,
"20120428","MAS","Malaysia","SRI","Sri Lanka","Shah Alam, Malaysia","2000010101","Friendly",6,0,"","6-0",,
"20120511","LIB","Lebanon","EGY","Egypt","Tripoli (Lib), Greece","2000010101","Friendly",1,4,"","1-4",,
"20120516","ANG","Angola","ZAM","Zambia","Luanda, Angola","2000010101","Friendly",0,0,"","0-0",,
"20120518","LIB","Lebanon","JOR","Jordan","Saida, Algeria","2000010101","Friendly",1,2,"","1-2",,
"20120518","JAM","Jamaica","GUY","Guyana","Montego Bay, Jamaica","2000010101","Friendly",1,0,"","1-0",,
"20120520","EGY","Egypt","CMR","Cameroon","Omdurman, Sudan","2000010101","Friendly",2,1,"","2-1",,
"20120522","EGY","Egypt","TOG","Togo","Omdurman, Sudan","2000010101","Friendly",3,0,"","3-0",,
"20120522","ALB","Albania","QAT","Qatar","Madrid, Spain","2000010101","Friendly",2,1,"","2-1",,
"20120522","POL","Poland","LVA","Latvia","Klagenfurt, Austria","2000010101","Friendly",1,0,"","1-0",,
"20120523","SLV","El Salvador","NZL","New Zealand","Houston, United States","2000010101","Friendly",2,2,"","2-2",,
"20120523","VEN","Venezuela","MDA","Moldova","Puerto Ordaz, Venezuela","2000010101","Friendly",4,0,"","4-0",,
"20120523","PER","Peru","NGA","Nigeria","Lima, Peru","2000010101","Friendly",1,0,"","1-0",,
"20120523","BOT","Botswana","LES","Lesotho","Gaborone, Botswana","2000010101","Friendly",3,0,"","3-0",,
"20120523","IRQ","Iraq","SLE","Sierra Leone","Istanbul, Turkey","2000010101","Friendly",1,0,"","1-0",,
"20120523","JPN","Japan","AZE","Azerbaijan","Shizuoka, Japan","2000010101","Friendly",2,0,"","2-0",,
"20120524","GEO","Georgia","TUR","Turkey","Salzburg, Austria","2000010101","Friendly",1,3,"","1-3",,
"20120525","CRO","Croatia","EST","Estonia","Pula, Croatia","2000010101","Friendly",3,1,"","3-1",,
"20120525","BEL","Belgium","MNE","Montenegro","Brussels, Belgium","2000010101","Friendly",2,2,"","2-2",,
"20120525","RUS","Russia","URU","Uruguay","Moscow, Russia","2000010101","Friendly",1,1,"","1-1",,
"20120525","CRC","Costa Rica","GUA","Guatemala","San Jose, Costa Rica","2000010101","Friendly",3,2,"","3-2",,
"20120525","MAR","Morocco","SEN","Senegal","Marrakech, Morocco","2000010101","Friendly",0,1,"","0-1",,
"20120526","HON","Honduras","NZL","New Zealand","Dallas, United States","2000010101","Friendly",0,1,"","0-1",,
"20120526","ALG","Algeria","NIG","Niger","Blida, Algeria","2000010101","Friendly",3,0,"","3-0",,
"20120526","ESP","Spain","SRB","Serbia","St. Gall, Switzerland","2000010101","Friendly",2,0,"","2-0",,
"20120526","NOR","Norway","ENG","England","Oslo, Norway","2000010101","Friendly",0,1,"","0-1",,
"20120526","DEN","Denmark","BRA","Brazil","Hamburg, Germany","2000010101","Friendly",1,3,"","1-3",,
"20120526","SUI","Switzerland","GER","Germany","Basel, Switzerland","2000010101","Friendly",5,3,"","5-3",,
"20120526","IRL","Republic of Ireland","BIH","Bosnia and Herzegovina","Dublin, Ireland","2000010101","Friendly",1,0,"","1-0",,
"20120526","USA","USA","SCO","Scotland","Jacksonville, United States","2000010101","Friendly",5,1,"","5-1",,
"20120526","GRE","Greece","SVN","Slovenia","Kufstein, Austria","2000010101","Friendly",1,1,"","1-1",,
"20120526","POR","Portugal","MKD","FYR Macedonia","Leiria, Portugal","2000010101","Friendly",0,0,"","0-0",,
"20120526","POL","Poland","SVK","Slovakia","Klagenfurt, Austria","2000010101","Friendly",1,0,"","1-0",,
"20120526","SLV","El Salvador","MDA","Moldova","Dallas, United States","2000010101","Friendly",2,0,"","2-0",,
"20120526","CZE","Czech Republic","ISR","Israel","Graz, Austria","2000010101","Friendly",2,1,"","2-1",,
"20120526","BFA","Burkina Faso","BEN","Benin","Ouagadougou, Burkina Faso","2000010101","Friendly",2,2,"","2-2",,
"20120526","TAN","Tanzania","MWI","Malawi","Dar Es Salaam, Tanzania","2000010101","Friendly",0,0,"","0-0",,
"20120526","MOZ","Mozambique","NAM","Namibia","Wuerzburg, Germany","2000010101","Friendly",0,0,"","0-0",,
"20120526","NED","Netherlands","BUL","Bulgaria","Amsterdam, Netherlands","2000010101","Friendly",1,2,"","1-2",,
"20120527","TUN","Tunisia","RWA","Rwanda","Monastir, Tunisia","2000010101","Friendly",5,1,"","5-1",,
"20120527","OMA","Oman","LIB","Lebanon","Muscat, Oman","2000010101","Friendly",1,1,"","1-1",,
"20120527","ALB","Albania","IRN","IR Iran","Istanbul, Turkey","2000010101","Friendly",1,0,"","1-0",,
"20120527","JAM","Jamaica","PAN","Panama","Kingston, Jamaica","2000010101","Friendly",0,1,"","0-1",,
"20120527","FRA","France","ISL","Iceland","Valenciennes, France","2000010101","Friendly",3,2,"","3-2",,
"20120527","WAL","Wales","MEX","Mexico","East Rutherford, United States Of America","2000010101","Friendly",0,2,"","0-2",,
"20120528","QAT","Qatar","PLE","Palestine","Doha, Qatar","2000010101","Friendly",0,0,"","0-0",,
"20120528","IRQ","Iraq","BOT","Botswana","Istanbul, Turkey","2000010101","Friendly",1,1,"","1-1",,
"20120528","UKR","Ukraine","EST","Estonia","Kufstein, Austria","2000010101","Friendly",4,0,"","4-0",,
"20120529","BUL","Bulgaria","TUR","Turkey","Salzburg, Austria","2000010101","Friendly",0,2,"","0-2",,
"20120529","ANG","Angola","MKD","FYR Macedonia","Oeiras, Portugal","2000010101","Friendly",0,0,"","0-0",,
"20120530","AZE","Azerbaijan","AND","Andorra","Kelsterbach, Germany","2000010101","Friendly",0,0,"","0-0",,
"20120530","ESP","Spain","KOR","Korea Republic","Berne, Switzerland","2000010101","Friendly",4,1,"","4-1",,
"20120530","SWE","Sweden","ISL","Iceland","Gothenburg, Sweden","2000010101","Friendly",3,2,"","3-2",,
"20120530","USA","USA","BRA","Brazil","Washington Dc, United States Of America","2000010101","Friendly",1,4,"","1-4",,
"20120530","SUI","Switzerland","ROU","Romania","Lucerne, Switzerland","2000010101","Friendly",0,1,"","0-1",,
"20120530","NED","Netherlands","SVK","Slovakia","Rotterdam, Netherlands","2000010101","Friendly",2,0,"","2-0",,
"20120531","MEX","Mexico","BIH","Bosnia and Herzegovina","Chicago, United States","2000010101","Friendly",2,1,"","2-1",,
"20120531","ARM","Armenia","GRE","Greece","Kufstein, Austria","2000010101","Friendly",0,1,"","0-1",,
"20120531","FRA","France","SRB","Serbia","Reims, France","2000010101","Friendly",2,0,"","2-0",,
"20120531","GER","Germany","ISR","Israel","Leipzig, Germany","2000010101","Friendly",2,0,"","2-0",,
"20120601","CZE","Czech Republic","HUN","Hungary","Prague, Czech Republic","2000010101","Friendly",1,2,"","1-2",,
"20120601","GUA","Guatemala","CRC","Costa Rica","Guatemala City, Guatemala","2000010101","Friendly",1,0,"","1-0",,
"20120601","HKG","Hong Kong","SIN","Singapore","Hong Kong, Hong Kong","2000010101","Friendly",1,0,"","1-0",,
"20120601","PAN","Panama","JAM","Jamaica","Panama City, Panama","2000010101","Friendly",2,1,"","2-1",,
"20120601","MAS","Malaysia","PHI","Philippines","Shah Alam, Malaysia","2000010101","Friendly",0,0,"","0-0",,
"20120601","KAZ","Kazakhstan","KGZ","Kyrgyz Republic","Almaty, Kazakhstan","2000010101","Friendly",5,2,"","5-2",,
"20120601","AUT","Austria","UKR","Ukraine","Innsbruck, Austria","2000010101","Friendly",3,2,"","3-2",,
"20120601","PUR","Puerto Rico","NCA","Nicaragua","Bayamon, Puerto Rico","2000010101","Friendly",3,1,"","3-1",,
"20120601","EST","Estonia","FIN","Finland","Tartu, Estonia","2000010101","Friendly",1,2,"","1-2",,
"20120601","LVA","Latvia","LTU","Lithuania","VõRu, Estonia","2000010101","Friendly",5,0,"","5-0",,
"20120601","ITA","Italy","RUS","Russia","Zurich, Switzerland","2000010101","Friendly",0,3,"","0-3",,
"20120602","NOR","Norway","CRO","Croatia","Oslo, Norway","2000010101","Friendly",1,1,"","1-1",,
"20120602","POR","Portugal","TUR","Turkey","Lisbon, Portugal","2000010101","Friendly",1,3,"","1-3",,
"20120602","ENG","England","BEL","Belgium","London, England","2000010101","Friendly",1,0,"","1-0",,
"20120602","POL","Poland","AND","Andorra","Warsaw, Poland","2000010101","Friendly",4,0,"","4-0",,
"20120602","DEN","Denmark","AUS","Australia","Copenhagen, Denmark","2000010101","Friendly",2,0,"","2-0",,
"20120602","LUX","Luxembourg","MLT","Malta","Luxembourg, Luxembourg","2000010101","Friendly",0,2,"","0-2",,
"20120602","SLV","El Salvador","HON","Honduras","Washington Dc, United States Of America","2000010101","Friendly",0,3,"","0-3",,
"20120602","NED","Netherlands","NIR","Northern Ireland","Amsterdam, Netherlands","2000010101","Friendly",6,0,"","6-0",,
"20120603","BRA","Brazil","MEX","Mexico","Arlington, United States","2000010101","Friendly",0,2,"","0-2",,
"20120603","ESP","Spain","CHN","China PR","Seville, Spain","2000010101","Friendly",1,0,"","1-0",,
"20120603","CAN","Canada","USA","USA","Toronto, Canada","2000010101","Friendly",0,0,"","0-0",,
"20120603","PUR","Puerto Rico","NCA","Nicaragua","Bayamon, Puerto Rico","2000010101","Friendly",1,1,"","1-1",,
"20120603","FIN","Finland","LVA","Latvia","VõRu, Estonia","2000010101","Friendly",1,1,"Win on penalty","1-1 (5-6)",5,6
"20120603","EST","Estonia","LTU","Lithuania","Tartu, Estonia","2000010101","Friendly",1,0,"","1-0",,
"20120605","TUR","Turkey","UKR","Ukraine","Ingolstadt, Germany","2000010101","Friendly",2,0,"","2-0",,
"20120605","ARM","Armenia","KAZ","Kazakhstan","Yerevan, Armenia","2000010101","Friendly",3,0,"","3-0",,
"20120605","PHI","Philippines","IDN","Indonesia","Manila, Philippines","2000010101","Friendly",2,2,"","2-2",,
"20120605","AUT","Austria","ROU","Romania","Innsbruck, Austria","2000010101","Friendly",0,0,"","0-0",,
"20120605","SWE","Sweden","SRB","Serbia","Solna, Sweden","2000010101","Friendly",2,1,"","2-1",,
"20120605","FRA","France","EST","Estonia","Le Mans, France","2000010101","Friendly",4,0,"","4-0",,
"20120607","BLR","Belarus","LTU","Lithuania","Minsk, Belarus","2000010101","Friendly",1,1,"","1-1",,
"20120608","CHN","China PR","VIE","Vietnam","Wuhan, China","2000010101","Friendly",3,0,"","3-0",,
"20120608","SIN","Singapore","MAS","Malaysia","Singapore, Singapore","2000010101","Friendly",2,2,"","2-2",,
"20120609","ARG","Argentina","BRA","Brazil","East Rutherford, United States Of America","2000010101","Friendly",4,3,"","4-3",,
"20120610","HKG","Hong Kong","VIE","Vietnam","Hong Kong, Hong Kong","2000010101","Friendly",1,2,"","1-2",,
"20120612","MAS","Malaysia","SIN","Singapore","Shah Alam, Malaysia","2000010101","Friendly",2,0,"","2-0",,
"20120612","PHI","Philippines","GUM","Guam","Bacolod, Philippines","2000010101","Friendly",3,0,"","3-0",,
"20120615","RSA","South Africa","GAB","Gabon","Nelspruit, South Africa","2000010101","Friendly",3,0,"","3-0",,
"20120618","YEM","Yemen","PLE","Palestine","Sana'A, Peru","2000010101","Friendly",1,2,"","1-2",,
"20120622","KSA","Saudi Arabia","KUW","Kuwait","Taif, Saudi Arabia","2000010101","Friendly",4,0,"","4-0",,
"20120623","VIE","Vietnam","MOZ","Mozambique","Ho Chi Minh City, Vietnam","2000010101","Friendly",1,0,"","1-0",,
"20120623","MAR","Morocco","BHR","Bahrain","Jeddah, Saudi Arabia","2000010101","Friendly",4,0,"","4-0",,
"20120624","IRQ","Iraq","LIB","Lebanon","Jeddah, Saudi Arabia","2000010101","Friendly",1,0,"","1-0",,
"20120625","KUW","Kuwait","PLE","Palestine","Taif, Saudi Arabia","2000010101","Friendly",2,0,"","2-0",,
"20120626","BHR","Bahrain","YEM","Yemen","Jeddah, Saudi Arabia","2000010101","Friendly",0,2,"","0-2",,
"20120627","LIB","Lebanon","SDN","Sudan","Jeddah, Saudi Arabia","2000010101","Friendly",0,2,"","0-2",,
"20120628","KSA","Saudi Arabia","PLE","Palestine","Taif, Saudi Arabia","2000010101","Friendly",2,2,"","2-2",,
"20120629","YEM","Yemen","MAR","Morocco","Jeddah, Saudi Arabia","2000010101","Friendly",0,4,"","0-4",,
"20120630","SDN","Sudan","IRQ","Iraq","Jeddah, Saudi Arabia","2000010101","Friendly",1,1,"","1-1",,
"20120703","MAR","Morocco","IRQ","Iraq","Jeddah, Saudi Arabia","2000010101","Friendly",2,1,"","2-1",,
"20120705","KSA","Saudi Arabia","IRQ","Iraq","Jeddah, Saudi Arabia","2000010101","Friendly",0,1,"","0-1",,
"20120706","MWI","Malawi","ZAM","Zambia","Blantyre, Malawi","2000010101","Friendly",1,0,"","1-0",,
"20120707","VGB","British Virgin Islands","AIA","Anguilla","Road Town, British Virgin Islands","2000010101","Friendly",1,0,"","1-0",,
"20120710","SSD","South Sudan","UGA","Uganda","Juba, South Sudan","2000010101","Friendly",2,2,"","2-2",,
"20120712","KEN","Kenya","BOT","Botswana","Nairobi, Kenya","2000010101","Friendly",3,1,"","3-1",,
"20120713","ARU","Aruba","CUW","Curacao","Oranjestad, Aruba","2000010101","Friendly",3,2,"","3-2",,
"20120715","ARU","Aruba","SUR","Suriname","Oranjestad, Aruba","2000010101","Friendly",1,0,"","1-0",,
"20120716","BOT","Botswana","ZIM","Zimbabwe","Molepolole, Botswana","2000010101","Friendly",1,0,"","1-0",,
"20120717","ZIM","Zimbabwe","LES","Lesotho","Molepolole, Botswana","2000010101","Friendly",5,3,"","5-3",,
"20120718","BOT","Botswana","LES","Lesotho","Molepolole, Botswana","2000010101","Friendly",0,0,"","0-0",,
"20120722","GUM","Guam","MAC","Macau","Yona, Guam","2000010101","Friendly",3,0,"","3-0",,
"20120811","SLV","El Salvador","GUA","Guatemala","Carson, United States Of America","2000010101","Friendly",1,0,"","1-0",,
"20120813","JOR","Jordan","UZB","Uzbekistan","Amman, Jordan","2000010101","Friendly",0,1,"","0-1",,
"20120814","SMR","San Marino","MLT","Malta","Serravalle, San Marino","2000010101","Friendly",2,3,"","2-3",,
"20120814","LIE","Liechtenstein","AND","Andorra","Vaduz, Liechtenstein","2000010101","Friendly",1,0,"","1-0",,
"20120815","ISL","Iceland","FRO","Faroe Islands","Reykjavik, Iceland","2000010101","Friendly",2,0,"","2-0",,
"20120815","SIN","Singapore","HKG","Hong Kong","Singapore, Singapore","2000010101","Friendly",2,0,"","2-0",,
"20120815","MAR","Morocco","GUI","Guinea","Rabat, Morocco","2000010101","Friendly",1,2,"","1-2",,
"20120815","AZE","Azerbaijan","BHR","Bahrain","Baku, Azerbaijan","2000010101","Friendly",3,0,"","3-0",,
"20120815","PUR","Puerto Rico","ESP","Spain","Bayamon, Puerto Rico","2000010101","Friendly",1,2,"","1-2",,
"20120815","RUS","Russia","CIV","Côte d'Ivoire","Moscow, Russia","2000010101","Friendly",1,1,"","1-1",,
"20120815","ALB","Albania","MDA","Moldova","Tirana, Albania","2000010101","Friendly",0,0,"","0-0",,
"20120815","BUL","Bulgaria","CYP","Cyprus","Sofia, Bulgaria","2000010101","Friendly",1,0,"","1-0",,
"20120815","MKD","FYR Macedonia","LTU","Lithuania","Skopje, Macedonia","2000010101","Friendly",1,0,"","1-0",,
"20120815","MEX","Mexico","USA","USA","Mexico City, Mexico","2000010101","Friendly",0,1,"","0-1",,
"20120815","DEN","Denmark","SVK","Slovakia","Odense, Denmark","2000010101","Friendly",1,3,"","1-3",,
"20120815","UKR","Ukraine","CZE","Czech Republic","Lviv, Ukraine","2000010101","Friendly",0,0,"","0-0",,
"20120815","NIR","Northern Ireland","FIN","Finland","Belfast, Northern Ireland","2000010101","Friendly",3,3,"","3-3",,
"20120815","FRA","France","URU","Uruguay","Le Havre, France","2000010101","Friendly",0,0,"","0-0",,
"20120815","SCO","Scotland","AUS","Australia","Edinburgh, Scotland","2000010101","Friendly",3,1,"","3-1",,
"20120815","WAL","Wales","BIH","Bosnia and Herzegovina","Llanelli, England","2000010101","Friendly",0,2,"","0-2",,
"20120815","LUX","Luxembourg","GEO","Georgia","Oberkorn, Luxembourg","2000010101","Friendly",1,2,"","1-2",,
"20120815","NOR","Norway","GRE","Greece","Oslo, Norway","2000010101","Friendly",2,3,"","2-3",,
"20120815","HUN","Hungary","ISR","Israel","Budapest, Hungary","2000010101","Friendly",1,1,"","1-1",,
"20120815","CRO","Croatia","SUI","Switzerland","Split, Croatia","2000010101","Friendly",2,4,"","2-4",,
"20120815","ARM","Armenia","BLR","Belarus","Yerevan, Armenia","2000010101","Friendly",1,2,"","1-2",,
"20120815","GER","Germany","ARG","Argentina","Frankfurt/Main, Germany","2000010101","Friendly",1,3,"","1-3",,
"20120815","SWE","Sweden","BRA","Brazil","Solna, Sweden","2000010101","Friendly",0,3,"","0-3",,
"20120815","EST","Estonia","POL","Poland","Tallinn, Estonia","2000010101","Friendly",1,0,"","1-0",,
"20120815","ECU","Ecuador","CHI","Chile","New York, United States","2000010101","Friendly",3,0,"","3-0",,
"20120815","MNE","Montenegro","LVA","Latvia","Podgorica, Montenegro","2000010101","Friendly",2,0,"","2-0",,
"20120815","BEL","Belgium","NED","Netherlands","Brussels, Belgium","2000010101","Friendly",4,2,"","4-2",,
"20120815","AUT","Austria","TUR","Turkey","Vienna, Austria","2000010101","Friendly",2,0,"","2-0",,
"20120815","SVN","Slovenia","ROU","Romania","Ljubliana, Slovenia","2000010101","Friendly",4,3,"","4-3",,
"20120815","ENG","England","ITA","Italy","Berne, Switzerland","2000010101","Friendly",2,1,"","2-1",,
"20120815","SRB","Serbia","IRL","Republic of Ireland","Belgrade, Serbia","2000010101","Friendly",0,0,"","0-0",,
"20120815","OMA","Oman","EGY","Egypt","Salalah, Oman","2000010101","Friendly",1,1,"","1-1",,
"20120815","CRC","Costa Rica","PER","Peru","San Jose, Costa Rica","2000010101","Friendly",0,1,"","0-1",,
"20120815","JOR","Jordan","UZB","Uzbekistan","Amman, Jordan","2000010101","Friendly",2,0,"","2-0",,
"20120815","PAR","Paraguay","GUA","Guatemala","Washington Dc, United States Of America","2000010101","Friendly",3,3,"","3-3",,
"20120815","POR","Portugal","PAN","Panama","Faro, Portugal","2000010101","Friendly",2,0,"","2-0",,
"20120815","CHN","China PR","GHA","Ghana","Xian, China","2000010101","Friendly",1,1,"","1-1",,
"20120815","TUN","Tunisia","IRN","IR Iran","Kecskemet, Hungary","2000010101","Friendly",2,2,"","2-2",,
"20120815","BOL","Bolivia","GUY","Guyana","Santa Cruz, Philippines","2000010101","Friendly",2,0,"","2-0",,
"20120815","SLV","El Salvador","JAM","Jamaica","Washington Dc, United States Of America","2000010101","Friendly",0,2,"","0-2",,
"20120815","KOR","Korea Republic","ZAM","Zambia","Anyang, China","2000010101","Friendly",2,1,"","2-1",,
"20120815","BOT","Botswana","TAN","Tanzania","Molepolole, Botswana","2000010101","Friendly",3,3,"","3-3",,
"20120815","JPN","Japan","VEN","Venezuela","Sapporo, Japan","2000010101","Friendly",1,1,"","1-1",,
"20120815","CAN","Canada","TRI","Trinidad and Tobago","Fort Lauderdale, United States","2000010101","Friendly",2,0,"","2-0",,
"20120822","IND","India","SYR","Syria","New Delhi, India","2000010101","Friendly",2,1,"","2-1",,
"20120823","MDV","Maldives","NEP","Nepal","New Delhi, India","2000010101","Friendly",2,1,"","2-1",,
"20120824","SYR","Syria","CMR","Cameroon","New Delhi, India","2000010101","Friendly",2,2,"","2-2",,
"20120825","IND","India","MDV","Maldives","New Delhi, India","2000010101","Friendly",3,0,"","3-0",,
"20120826","BOT","Botswana","UGA","Uganda","Gaborone, Botswana","2000010101","Friendly",0,0,"","0-0",,
"20120826","NEP","Nepal","CMR","Cameroon","New Delhi, India","2000010101","Friendly",0,5,"","0-5",,
"20120826","LBY","Libya","SDN","Sudan","Tunis, Tunisia","2000010101","Friendly",3,0,"","3-0",,
"20120827","MDV","Maldives","SYR","Syria","New Delhi, India","2000010101","Friendly",2,1,"","2-1",,
"20120828","IND","India","NEP","Nepal","New Delhi, India","2000010101","Friendly",0,0,"","0-0",,
"20120829","CMR","Cameroon","MDV","Maldives","New Delhi, India","2000010101","Friendly",3,1,"","3-1",,
"20120830","SYR","Syria","NEP","Nepal","New Delhi, India","2000010101","Friendly",2,0,"","2-0",,
"20120831","IND","India","CMR","Cameroon","New Delhi, India","2000010101","Friendly",0,1,"","0-1",,
"20120901","VIN","St. Vincent / Grenadines","BRB","Barbados","Kingstown, United States Of America","2000010101","Friendly",2,0,"","2-0",,
"20120902","VIN","St. Vincent / Grenadines","BRB","Barbados","Kingstown, United States Of America","2000010101","Friendly",1,1,"","1-1",,
"20120902","IND","India","CMR","Cameroon","New Delhi, India","2000010101","Friendly",2,2,"Win on penalty","2-2 (5-4)",5,4
"20120904","LBR","Liberia","MWI","Malawi","Monrovia, Liberia","2000010101","Friendly",1,0,"","1-0",,
"20120905","JOR","Jordan","IRN","IR Iran","Amman, Jordan","2000010101","Friendly",0,0,"","0-0",,
"20120906","LIB","Lebanon","AUS","Australia","Beirut, Lebanon","2000010101","Friendly",0,3,"","0-3",,
"20120906","JPN","Japan","UAE","United Arab Emirates","Niigata, Japan","2000010101","Friendly",1,0,"","1-0",,
"20120906","SWE","Sweden","CHN","China PR","Helsingborg, Sweden","2000010101","Friendly",1,0,"","1-0",,
"20120906","QAT","Qatar","TJK","Tajikistan","Ingolstadt, Germany","2000010101","Friendly",1,2,"","1-2",,
"20120907","BRA","Brazil","RSA","South Africa","Sao Paulo, Brazil","2000010101","Friendly",1,0,"","1-0",,
"20120907","UZB","Uzbekistan","KUW","Kuwait","Tashkent, Uzbekistan","2000010101","Friendly",3,0,"","3-0",,
"20120907","SIN","Singapore","PHI","Philippines","Singapore, Singapore","2000010101","Friendly",0,2,"","0-2",,
"20120907","ESP","Spain","KSA","Saudi Arabia","Pontevedra, Spain","2000010101","Friendly",5,0,"","5-0",,
"20120910","IDN","Indonesia","PRK","Korea DPR","Jakarta, Indonesia","2000010101","Friendly",0,2,"","0-2",,
"20120910","BRA","Brazil","CHN","China PR","Recife, Brazil","2000010101","Friendly",8,0,"","8-0",,
"20120911","MAS","Malaysia","VIE","Vietnam","Kuala Lumpur, Malaysia","2000010101","Friendly",0,2,"","0-2",,
"20120911","MYA","Myanmar","SIN","Singapore","Yangon, Myanmar","2000010101","Friendly",1,1,"","1-1",,
"20120911","UAE","United Arab Emirates","KUW","Kuwait","Dubai, United Arab Emirates","2000010101","Friendly",3,0,"","3-0",,
"20120911","IRL","Republic of Ireland","OMA","Oman","London, England","2000010101","Friendly",4,1,"","4-1",,
"20120911","RSA","South Africa","MOZ","Mozambique","Nelspruit, South Africa","2000010101","Friendly",2,0,"","2-0",,
"20120911","LBR","Liberia","GHA","Ghana","Monrovia, Liberia","2000010101","Friendly",2,0,"","2-0",,
"20120911","GAB","Gabon","KSA","Saudi Arabia","Beauvais, France","2000010101","Friendly",1,0,"","1-0",,
"20120911","CZE","Czech Republic","FIN","Finland","Teplice, Czech Republic","2000010101","Friendly",0,1,"","0-1",,
"20120915","IDN","Indonesia","VIE","Vietnam","Surabaya, Indonesia","2000010101","Friendly",0,0,"","0-0",,
"20120919","BRA","Brazil","ARG","Argentina","Goiania, Brazil","2000010101","Friendly",2,1,"","2-1",,
"20120920","NEP","Nepal","BAN","Bangladesh","Kathmandu, Nepal","2000010101","Friendly",1,1,"","1-1",,
"20120925","PHI","Philippines","GUM","Guam","Manila, Philippines","2000010101","Friendly",1,0,"","1-0",,
"20120925","TPE","Chinese Taipei","MAC","Macau","Manila, Philippines","2000010101","Friendly",2,2,"","2-2",,
"20120926","BRU","Brunei Darussalam","IDN","Indonesia","Bandar Seri Begawan, Brunei Darussalam","2000010101","Friendly",0,5,"","0-5",,
"20120927","PHI","Philippines","MAC","Macau","Manila, Philippines","2000010101","Friendly",5,0,"","5-0",,
"20120927","TPE","Chinese Taipei","GUM","Guam","Manila, Philippines","2000010101","Friendly",2,0,"","2-0",,
"20120928","OMA","Oman","YEM","Yemen","Muscat, Oman","2000010101","Friendly",2,1,"","2-1",,
"20120929","PHI","Philippines","TPE","Chinese Taipei","Manila, Philippines","2000010101","Friendly",3,1,"","3-1",,
"20120929","MAC","Macau","GUM","Guam","Manila, Philippines","2000010101","Friendly",0,3,"","0-3",,
"20121005","MYA","Myanmar","BRU","Brunei Darussalam","Yangon, Myanmar","2000010101","Friendly",1,0,"","1-0",,
"20121007","LAO","Laos","CAM","Cambodia","Yangon, Myanmar","2000010101","Friendly",1,0,"","1-0",,
"20121008","QAT","Qatar","JOR","Jordan","Doha, Qatar","2000010101","Friendly",1,1,"","1-1",,
"20121009","CAM","Cambodia","BRU","Brunei Darussalam","Yangon, Myanmar","2000010101","Friendly",2,3,"","2-3",,
"20121009","NIG","Niger","LBR","Liberia","Niamey, Niger","2000010101","Friendly",4,3,"","4-3",,
"20121011","MYA","Myanmar","CAM","Cambodia","Yangon, Myanmar","2000010101","Friendly",3,0,"","3-0",,
"20121011","BRU","Brunei Darussalam","LAO","Laos","Yangon, Myanmar","2000010101","Friendly",1,3,"","1-3",,
"20121011","BRA","Brazil","IRQ","Iraq","Malmö, Sweden","2000010101","Friendly",6,0,"","6-0",,
"20121012","BHR","Bahrain","PHI","Philippines","Riffa, Bahrain","2000010101","Friendly",0,0,"","0-0",,
"20121012","FRA","France","JPN","Japan","Saint-Denis, Reunion","2000010101","Friendly",0,1,"","0-1",,
"20121012","LES","Lesotho","SWZ","Swaziland","Maseru, Lesotho","2000010101","Friendly",2,1,"","2-1",,
"20121012","EGY","Egypt","CGO","Congo","Sharjah, United Arab Emirates","2000010101","Friendly",3,0,"","3-0",,
"20121012","POL","Poland","RSA","South Africa","Warsaw, Poland","2000010101","Friendly",1,0,"","1-0",,
"20121012","UAE","United Arab Emirates","UZB","Uzbekistan","Dubai, United Arab Emirates","2000010101","Friendly",2,2,"","2-2",,
"20121013","MYA","Myanmar","LAO","Laos","Yangon, Myanmar","2000010101","Friendly",0,0,"","0-0",,
